CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS
1641998,Trey Jemison III,1610612752,NYK,C,26.0,7,6,0.68,1.86,2.43,0.765,0.533,0.232
1641738,Kobe Brown,1610612754,IND,F,26.0,37,31,0.523,1.27,2.43,0.522,0.552,-0.03
1631204,Marcus Sasser,1610612765,DET,G,25.0,14,11,0.576,1.21,2.43,0.5,0.545,-0.045
1642964,Brooks Barnhizer,1610612760,OKC,G,23.0,27,24,0.657,1.04,2.41,0.431,0.518,-0.087
1631104,Blake Wesley,1610612757,POR,G,22.0,15,13,0.6,1.73,2.4,0.722,0.549,0.174
1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,8,8,0.792,1.25,2.38,0.526,0.526,0.0
1642368,N'Faly Dante,1610612737,ATL,C,24.0,3,3,0.875,0.33,2.33,0.143,0.532,-0.389
1642955,Kadary Richmond,1610612764,WAS,G,24.0,3,3,0.35,1.33,2.33,0.571,0.533,0.039
1628502,Nigel Hayes-Davis,1610612756,PHX,F,31.0,18,16,0.788,1.22,2.28,0.537,0.56,-0.024
1642066,Myron Gardner,1610612748,MIA,F,24.0,25,23,0.588,1.2,2.28,0.526,0.543,-0.017
1642853,Rasheer Fleming,1610612756,PHX,F,21.0,28,25,0.63,1.07,2.25,0.476,0.522,-0.046
200768,Kyle Lowry,1610612755,PHI,G,39.0,4,4,0.529,0.5,2.25,0.222,0.504,-0.282
1631247,Luke Travers,1610612739,CLE,F,24.0,11,10,0.727,1.0,2.18,0.458,0.551,-0.092
1631159,Leonard Miller,1610612741,CHI,F,22.0,16,15,0.523,1.5,2.13,0.706,0.529,0.177
1642419,Jamison Battle,1610612761,TOR,F,24.0,35,31,0.661,1.06,2.11,0.5,0.544,-0.044
1642404,Chaz Lanier,1610612765,DET,G,24.0,12,10,0.714,0.5,2.08,0.24,0.534,-0.294
1629599,Amir Coffey,1610612756,PHX,G-F,28.0,30,25,0.525,0.93,2.07,0.452,0.541,-0.09
1642358,AJ Johnson,1610612742,DAL,G,21.0,27,22,0.622,1.07,2.07,0.518,0.533,-0.016
1642863,Khaman Maluach,1610612756,PHX,C,19.0,24,21,0.645,1.17,2.04,0.571,0.566,0.005
1642911,Rocco Zikarsky,1610612750,MIN,C,19.0,1,1,1.0,1.0,2.0,0.5,0.554,-0.054
1642935,Chucky Hepburn,1610612761,TOR,G,23.0,2,2,0.667,1.0,2.0,0.5,0.483,0.017
1641753,Chris Livingston,1610612739,CLE,F,22.0,1,1,0.667,2.0,2.0,1.0,0.517,0.484
1642884,Vladislav Goldin,1610612748,MIA,C,24.0,1,1,0.5,0.0,2.0,0.0,0.524,-0.524
1641816,Hunter Tyson,1610612743,DEN,F,25.0,20,16,0.629,1.05,1.95,0.538,0.546,-0.007
1642950,Lachlan Olbrich,1610612741,CHI,C,22.0,15,13,0.63,1.27,1.93,0.655,0.575,0.08
1642876,Adou Thiero,1610612747,LAL,G,21.0,15,13,0.707,1.27,1.93,0.655,0.52,0.135
202687,Bismack Biyombo,1610612759,SAS,C,33.0,13,12,0.595,1.31,1.92,0.68,0.543,0.137
1641748,Andre Jackson Jr.,1610612749,MIL,G,24.0,23,19,0.638,1.0,1.91,0.523,0.545,-0.023
1641763,Julian Phillips,1610612750,MIN,F,22.0,31,26,0.5,0.9,1.9,0.475,0.535,-0.06
1642355,Bronny James,1610612747,LAL,G,21.0,24,18,0.611,1.29,1.83,0.705,0.554,0.151
1630639,A.J. Lawson,1610612761,TOR,G,25.0,11,9,0.625,0.82,1.82,0.45,0.526,-0.076
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,22,21,0.619,1.23,1.77,0.692,0.512,0.18
1642886,Koby Brea,1610612756,PHX,G,23.0,4,4,0.583,0.75,1.75,0.429,0.516,-0.087
1631451,Javonte Cooke,1610612757,POR,G,26.0,16,16,0.757,1.13,1.75,0.643,0.551,0.092
1643024,Chris Mañon,1610612747,LAL,G,24.0,4,3,0.7,1.25,1.75,0.714,0.561,0.154
1642885,Mohamed Diawara,1610612752,NYK,F,20.0,41,29,0.542,1.02,1.73,0.592,0.538,0.053
1642959,Chris Youngblood,1610612760,OKC,G,24.0,21,16,0.581,0.76,1.71,0.444,0.553,-0.108
201569,Eric Gordon,1610612755,PHI,G,37.0,6,5,0.435,0.33,1.67,0.2,0.517,-0.317
1642384,Isaiah Crawford,1610612745,HOU,F,24.0,3,3,0.5,0.33,1.67,0.2,0.377,-0.177
1643141,Jahmyl Telfort,1610612746,LAC,G,24.0,3,3,0.714,0.67,1.67,0.4,0.512,-0.112
1630623,Tyson Etienne,1610612751,BKN,G,26.0,5,5,0.667,0.6,1.6,0.375,0.403,-0.028
1641801,Emanuel Miller,1610612759,SAS,F,25.0,5,5,0.727,1.0,1.6,0.625,0.535,0.09
1631116,Patrick Baldwin Jr.,1610612758,SAC,F,23.0,4,2,0.545,1.25,1.5,0.833,0.501,0.332
1642443,Jahmir Young,1610612748,MIA,G,25.0,6,5,0.643,1.0,1.5,0.667,0.522,0.145
1642282,Hunter Sallis,1610612755,PHI,G,22.0,4,2,0.5,1.0,1.5,0.667,0.551,0.116
201145,Jeff Green,1610612745,HOU,F,39.0,16,13,0.511,0.75,1.44,0.522,0.474,0.048
1642359,Pacôme Dadiet,1610612752,NYK,F,20.0,12,10,0.85,0.67,1.42,0.471,0.534,-0.064
1641794,Dillon Jones,1610612752,NYK,F,24.0,5,5,0.875,0.4,1.4,0.286,0.343,-0.057
1630625,Dalano Banton,1610612738,BOS,F,26.0,3,3,0.8,0.33,1.33,0.25,0.493,-0.243
1642403,Isaac Jones,1610612765,DET,F,25.0,3,3,0.571,1.0,1.33,0.75,0.525,0.225
1641810,Antonio Reeves,1610612766,CHA,G,25.0,7,6,0.529,0.71,1.29,0.556,0.514,0.042
1641752,Bobi Klintman,1610612765,DET,F,22.0,8,6,0.4,0.63,1.25,0.5,0.546,-0.046
1630604,E.J. Liddell,1610612751,BKN,F,25.0,8,7,0.667,0.5,1.25,0.4,0.565,-0.165
1631127,Harrison Ingram,1610612759,SAS,F,23.0,4,4,1.0,0.75,1.25,0.6,0.462,0.138
1641813,Mark Sears,1610612749,MIL,G,24.0,5,4,0.6,0.4,1.2,0.333,0.469,-0.136
1631216,Caleb Houstan,1610612737,ATL,G,23.0,5,3,0.75,1.0,1.2,0.833,0.593,0.24
1630322,Lindy Waters III,1610612759,SAS,F,28.0,24,19,0.467,0.67,1.17,0.571,0.549,0.022
1642502,Malevy Leons,1610612744,GSW,F,26.0,6,5,0.583,0.83,1.17,0.714,0.568,0.146
204060,Joe Ingles,1610612750,MIN,F-G,38.0,10,8,0.579,0.7,1.1,0.636,0.572,0.064
1630548,Johnny Juzang,1610612750,MIN,G,24.0,16,10,0.531,0.44,1.06,0.412,0.514,-0.102
202066,Garrett Temple,1610612761,TOR,G-F,39.0,8,6,0.615,0.25,1.0,0.25,0.505,-0.255
1642434,Riley Minix,1610612739,CLE,F,25.0,3,3,0.6,0.67,1.0,0.667,0.512,0.155
1642938,Curtis Jones,1610612743,DEN,G,24.0,5,4,0.455,0.2,1.0,0.2,0.525,-0.325
1642280,Trentyn Flowers,1610612741,CHI,F,20.0,2,2,1.0,0.5,1.0,0.5,0.545,-0.045
1641732,Colby Jones,1610612765,DET,G,23.0,1,1,1.0,1.0,1.0,1.0,0.655,0.345
1642910,John Tonje,1610612738,BOS,G,24.0,2,1,0.4,1.0,1.0,1.0,0.448,0.552
1641787,Tosan Evbuomwan,1610612766,CHA,F,25.0,2,1,0.5,0.5,1.0,0.5,0.572,-0.072
1642468,Darius Brown,1610612739,CLE,G,26.0,1,1,1.0,1.0,1.0,1.0,0.48,0.52
203648,Thanasis Antetokounmpo,1610612749,MIL,F,33.0,12,9,0.588,0.5,0.83,0.6,0.579,0.021
1642400,Tristan Enaruna,1610612739,CLE,F,24.0,3,2,0.5,0.67,0.67,1.0,0.504,0.497
1631210,Jacob Toppin,1610612737,ATL,F,25.0,2,1,0.5,0.0,0.5,0.0,0.465,-0.465
