CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
1630551,Justin Champagnie,1610612764,WAS,G-F,24.0,51,48,0.36,1.12,3.12,0.358,0.361,-0.003
1641713,GG Jackson,1610612763,MEM,F,21.0,34,31,0.361,1.24,3.12,0.396,0.363,0.033
1630175,Cole Anthony,1610612749,MIL,G,25.0,33,32,0.477,1.3,3.12,0.417,0.36,0.057
1642366,Quinten Post,1610612744,GSW,C,25.0,58,53,0.309,0.95,3.1,0.306,0.359,-0.053
1629637,Jaxson Hayes,1610612747,LAL,C-F,25.0,48,46,0.373,0.98,3.1,0.315,0.365,-0.05
1627747,Caris LeVert,1610612765,DET,G,31.0,41,39,0.396,1.15,3.1,0.37,0.369,0.001
1630163,LaMelo Ball,1610612766,CHA,G,24.0,51,50,0.381,1.29,3.1,0.418,0.364,0.053
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,26.0,56,55,0.237,0.95,3.09,0.306,0.358,-0.052
1642954,Will Richard,1610612744,GSW,G,23.0,51,46,0.389,0.96,3.08,0.312,0.373,-0.061
1630249,Vít Krejčí,1610612757,POR,G,25.0,57,53,0.344,1.26,3.07,0.411,0.366,0.046
1641790,PJ Hall,1610612766,CHA,C,24.0,16,13,0.366,1.0,3.06,0.327,0.377,-0.05
1631107,Nikola Jović,1610612748,MIA,F,22.0,43,40,0.32,0.88,3.05,0.29,0.354,-0.064
1629216,Gabe Vincent,1610612737,ATL,G,29.0,33,32,0.444,1.42,3.03,0.47,0.363,0.107
1630570,Trendon Watford,1610612755,PHI,G-F,25.0,35,29,0.444,1.2,3.03,0.396,0.357,0.039
1641707,Taylor Hendricks,1610612763,MEM,F,22.0,40,36,0.39,1.25,3.03,0.413,0.348,0.065
203083,Andre Drummond,1610612755,PHI,C,32.0,43,40,0.3,0.95,3.02,0.315,0.348,-0.032
1630692,Jordan Goodwin,1610612756,PHX,G,27.0,54,48,0.402,1.15,3.02,0.38,0.361,0.02
1642874,Danny Wolf,1610612751,BKN,F,21.0,44,42,0.341,0.98,3.0,0.326,0.364,-0.038
1642262,Cody Williams,1610612762,UTA,F,21.0,43,37,0.379,1.26,3.0,0.419,0.364,0.054
1641726,Dereck Lively II,1610612742,DAL,C,22.0,7,7,0.309,1.29,3.0,0.429,0.358,0.071
1642269,Devin Carter,1610612758,SAC,G,23.0,22,18,0.452,1.5,3.0,0.5,0.353,0.147
1627752,Taurean Prince,1610612749,MIL,F,31.0,8,8,0.414,1.38,3.0,0.458,0.353,0.105
1642856,Egor Dëmin,1610612751,BKN,G,19.0,52,49,0.309,1.13,2.98,0.381,0.369,0.012
1630696,Dru Smith,1610612748,MIA,G,28.0,58,56,0.383,1.0,2.97,0.337,0.364,-0.027
203914,Gary Harris,1610612749,MIL,G,31.0,39,38,0.498,1.03,2.97,0.345,0.361,-0.016
1630557,Corey Kispert,1610612737,ATL,F,26.0,40,38,0.363,0.98,2.95,0.331,0.361,-0.031
203482,Kelly Olynyk,1610612759,SAS,F-C,34.0,31,30,0.484,0.97,2.94,0.33,0.338,-0.009
1629018,Gary Trent Jr.,1610612749,MIL,G,27.0,46,44,0.438,1.11,2.93,0.378,0.359,0.019
1641854,Craig Porter Jr.,1610612739,CLE,G,26.0,52,51,0.341,1.04,2.92,0.355,0.35,0.005
1641737,Adem Bona,1610612755,PHI,F,22.0,50,45,0.368,1.12,2.92,0.384,0.367,0.017
1642346,Ryan Dunn,1610612756,PHX,F,23.0,53,46,0.37,1.04,2.91,0.357,0.359,-0.002
1641744,Zach Edey,1610612763,MEM,C,23.0,11,10,0.241,1.36,2.91,0.469,0.356,0.113
1642285,Cam Spencer,1610612763,MEM,G,25.0,56,51,0.354,1.04,2.91,0.356,0.357,-0.001
1641765,Olivier-Maxence Prosper,1610612763,MEM,F,23.0,29,24,0.327,1.07,2.9,0.369,0.346,0.023
1642277,Johnny Furphy,1610612754,IND,G,21.0,34,30,0.318,1.12,2.88,0.388,0.373,0.015
1629057,Robert Williams III,1610612757,POR,C-F,28.0,42,39,0.341,0.95,2.88,0.331,0.352,-0.021
1631169,Josh Minott,1610612751,BKN,F,23.0,34,32,0.381,1.0,2.88,0.347,0.355,-0.008
1641772,Nae'Qwan Tomlin,1610612739,CLE,F,25.0,47,42,0.452,1.04,2.87,0.363,0.36,0.003
1630170,Devin Vassell,1610612759,SAS,G-F,25.0,46,45,0.303,1.0,2.87,0.348,0.365,-0.016
1630526,Jeremiah Robinson-Earl,1610612742,DAL,F,25.0,21,19,0.417,1.19,2.86,0.417,0.352,0.065
1642942,Jahmai Mashack,1610612763,MEM,G,23.0,14,12,0.336,0.86,2.86,0.3,0.315,-0.015
1630188,Jalen Smith,1610612741,CHI,F-C,25.0,45,40,0.31,1.11,2.82,0.394,0.361,0.033
1630172,Patrick Williams,1610612741,CHI,F,24.0,55,48,0.382,1.16,2.82,0.413,0.359,0.054
1630611,Gui Santos,1610612744,GSW,F,23.0,45,37,0.338,1.02,2.82,0.362,0.365,-0.003
1629111,Jock Landale,1610612737,ATL,C,30.0,54,49,0.288,1.15,2.81,0.408,0.357,0.05
1641842,Ronald Holland II,1610612765,DET,F,20.0,54,52,0.394,1.02,2.81,0.362,0.366,-0.004
1629001,De'Anthony Melton,1610612744,GSW,G,27.0,31,29,0.325,0.9,2.81,0.322,0.358,-0.036
1642266,Ja'Kobe Walter,1610612761,TOR,G,21.0,49,46,0.343,0.92,2.78,0.331,0.364,-0.033
1627741,Buddy Hield,1610612737,ATL,G,33.0,45,45,0.354,1.11,2.78,0.4,0.36,0.04
201572,Brook Lopez,1610612746,LAC,C,37.0,51,43,0.268,0.84,2.76,0.305,0.356,-0.051
1641731,Bilal Coulibaly,1610612764,WAS,G,21.0,38,34,0.34,1.03,2.76,0.371,0.365,0.007
1630568,Luka Garza,1610612738,BOS,C,27.0,48,43,0.344,1.06,2.75,0.386,0.354,0.032
1630224,Jalen Green,1610612756,PHX,G,24.0,12,11,0.471,0.75,2.75,0.273,0.376,-0.103
1642364,Jamir Watkins,1610612764,WAS,F,24.0,27,24,0.289,1.0,2.74,0.365,0.362,0.003
1630579,Jericho Sims,1610612749,MIL,C,27.0,41,35,0.431,0.68,2.73,0.25,0.358,-0.108
1642928,Dylan Cardwell,1610612758,SAC,C,24.0,29,26,0.256,0.93,2.72,0.342,0.355,-0.013
1641775,Jordan Walsh,1610612738,BOS,G,21.0,51,49,0.362,1.02,2.71,0.377,0.36,0.017
1641711,Gradey Dick,1610612761,TOR,G-F,22.0,56,49,0.445,0.89,2.7,0.331,0.362,-0.031
1642272,Jared McCain,1610612760,OKC,G,22.0,45,39,0.383,0.96,2.69,0.355,0.359,-0.004
1628370,Malik Monk,1610612758,SAC,G,28.0,48,44,0.374,0.96,2.69,0.357,0.359,-0.002
1641767,Ben Sheppard,1610612754,IND,G,24.0,49,43,0.37,0.92,2.69,0.341,0.369,-0.028
1642849,Nolan Traore,1610612751,BKN,G,19.0,37,33,0.32,1.14,2.68,0.424,0.363,0.061
1642948,Ryan Nembhard,1610612742,DAL,G,22.0,38,31,0.375,0.89,2.68,0.333,0.358,-0.025
1630165,Killian Hayes,1610612758,SAC,G,24.0,3,2,0.471,0.67,2.67,0.25,0.39,-0.14
1631342,Daeqwon Plowden,1610612758,SAC,G-F,27.0,12,12,0.4,0.92,2.67,0.344,0.349,-0.005
1642345,Oso Ighodaro,1610612756,PHX,F,23.0,60,52,0.294,0.82,2.65,0.308,0.353,-0.045
1630679,Ethan Thompson,1610612754,IND,G,26.0,20,17,0.402,0.9,2.65,0.34,0.363,-0.023
1642920,Kobe Sanders,1610612746,LAC,G,23.0,48,44,0.361,1.02,2.63,0.389,0.366,0.023
1641716,Jarace Walker,1610612754,IND,F,22.0,59,55,0.32,0.88,2.63,0.335,0.358,-0.023
1630536,Sharife Cooper,1610612764,WAS,G,24.0,16,13,0.447,1.0,2.63,0.381,0.358,0.023
1631321,Sidy Cissoko,1610612757,POR,G,21.0,53,50,0.395,0.98,2.62,0.374,0.349,0.025
1631243,Mouhamed Gueye,1610612737,ATL,F,23.0,58,53,0.392,0.83,2.62,0.316,0.351,-0.035
1642275,Tidjane Salaün,1610612766,CHA,F,20.0,34,31,0.369,1.24,2.62,0.472,0.355,0.117
1629618,Jalen Pickett,1610612743,DEN,G,26.0,35,29,0.41,0.89,2.6,0.341,0.353,-0.012
1642450,Daniss Jenkins,1610612765,DET,G,24.0,46,43,0.402,0.87,2.59,0.336,0.362,-0.026
1631250,Pete Nance,1610612749,MIL,F,26.0,19,17,0.377,1.05,2.58,0.408,0.354,0.054
1631213,Tyrese Martin,1610612755,PHI,F,26.0,38,31,0.408,1.05,2.58,0.408,0.368,0.041
1629640,Keldon Johnson,1610612759,SAS,F-G,26.0,59,54,0.342,0.88,2.58,0.342,0.355,-0.013
1628379,Luke Kennard,1610612747,LAL,G,29.0,53,49,0.354,1.04,2.58,0.401,0.35,0.052
1630703,Scoot Henderson,1610612757,POR,G,22.0,9,8,0.311,1.0,2.56,0.391,0.369,0.023
1630543,Isaiah Jackson,1610612746,LAC,F,24.0,40,36,0.302,0.75,2.55,0.294,0.359,-0.065
1629750,Javonte Green,1610612765,DET,G,32.0,57,51,0.393,0.89,2.54,0.352,0.364,-0.012
1631093,Jaden Ivey,1610612741,CHI,G,24.0,37,32,0.376,0.97,2.54,0.383,0.369,0.014
1630192,Zeke Nnaji,1610612743,DEN,F-C,25.0,35,29,0.333,0.89,2.51,0.352,0.357,-0.005
1642382,Branden Carlson,1610612760,OKC,C,26.0,32,28,0.367,1.13,2.5,0.45,0.326,0.124
1628380,Zach Collins,1610612741,CHI,F-C,28.0,10,9,0.298,0.9,2.5,0.36,0.362,-0.002
1642354,KJ Simpson,1610612743,DEN,G,23.0,14,14,0.34,0.79,2.5,0.314,0.346,-0.032
1641815,Isaiah Stevens,1610612758,SAC,G,25.0,2,2,0.5,2.0,2.5,0.8,0.339,0.461
1642879,Ben Saraf,1610612751,BKN,G,19.0,23,19,0.35,0.83,2.48,0.333,0.366,-0.032
1630264,Anthony Gill,1610612764,WAS,F,33.0,25,20,0.385,0.92,2.48,0.371,0.357,0.014
201144,Mike Conley,1610612750,MIN,G,38.0,46,42,0.349,1.02,2.48,0.412,0.367,0.046
1631126,Caleb Love,1610612757,POR,G,24.0,43,38,0.384,0.72,2.47,0.292,0.359,-0.066
1641774,Tristan Vukcevic,1610612764,WAS,F,22.0,36,29,0.311,0.89,2.47,0.36,0.351,0.008
1631200,Kris Murray,1610612757,POR,F,25.0,39,36,0.315,0.87,2.46,0.354,0.354,0.0
1627827,Dorian Finney-Smith,1610612745,HOU,F,32.0,24,22,0.378,0.75,2.46,0.305,0.353,-0.048
1629723,John Konchar,1610612762,UTA,G,29.0,35,31,0.333,0.54,2.46,0.221,0.357,-0.136
1630560,Cam Thomas,1610612749,MIL,G,24.0,32,29,0.342,0.94,2.44,0.385,0.356,0.029
1630549,Day'Ron Sharpe,1610612751,BKN,C,24.0,57,46,0.312,0.89,2.44,0.367,0.356,0.011
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,47,39,0.35,0.77,2.43,0.316,0.353,-0.037
1642864,Hugo González,1610612738,BOS,G,20.0,53,48,0.391,0.87,2.42,0.359,0.353,0.006
1630534,Ochai Agbaji,1610612751,BKN,G,25.0,47,39,0.358,0.74,2.4,0.31,0.362,-0.053
1628975,Jevon Carter,1610612753,ORL,G,30.0,25,22,0.423,0.84,2.4,0.35,0.354,-0.004
1628420,Monte Morris,1610612754,IND,G,30.0,5,4,0.429,0.2,2.4,0.083,0.349,-0.265
201567,Kevin Love,1610612762,UTA,F-C,37.0,31,30,0.297,0.74,2.39,0.311,0.361,-0.05
201587,Nicolas Batum,1610612746,LAC,G-F,37.0,54,46,0.369,1.07,2.37,0.453,0.359,0.094
1630194,Paul Reed,1610612765,DET,F,26.0,41,36,0.327,0.56,2.37,0.237,0.366,-0.129
1642844,Dylan Harper,1610612759,SAS,G,19.0,48,41,0.338,0.77,2.35,0.327,0.358,-0.03
203484,Kentavious Caldwell-Pope,1610612763,MEM,G,33.0,50,46,0.409,0.98,2.34,0.419,0.359,0.06
1631124,Julian Strawther,1610612743,DEN,G,23.0,33,29,0.438,1.09,2.33,0.468,0.358,0.11
203903,Jordan Clarkson,1610612752,NYK,G,33.0,51,48,0.36,1.06,2.33,0.454,0.348,0.106
1642449,Tolu Smith,1610612765,DET,F,25.0,6,5,0.412,0.67,2.33,0.286,0.372,-0.086
1642933,Keshon Gilbert,1610612764,WAS,G,22.0,3,2,0.368,1.33,2.33,0.571,0.349,0.222
1630544,Tre Mann,1610612766,CHA,G,25.0,38,31,0.37,1.21,2.32,0.523,0.361,0.162
1642860,Will Riley,1610612764,WAS,F,20.0,47,37,0.383,0.72,2.3,0.315,0.359,-0.044
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,37,30,0.405,0.73,2.3,0.318,0.353,-0.036
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,48,41,0.361,0.67,2.29,0.291,0.361,-0.07
1631172,Ousmane Dieng,1610612749,MIL,F,22.0,35,27,0.377,0.6,2.29,0.263,0.357,-0.094
202691,Klay Thompson,1610612742,DAL,G,36.0,53,50,0.349,0.72,2.28,0.314,0.355,-0.041
1629048,Goga Bitadze,1610612753,ORL,C-F,26.0,43,37,0.285,0.72,2.28,0.316,0.355,-0.039
1630592,Jalen Wilson,1610612751,BKN,F,25.0,37,35,0.426,0.97,2.27,0.429,0.358,0.071
1641733,Nick Smith Jr.,1610612747,LAL,G,21.0,22,19,0.446,0.82,2.27,0.36,0.355,0.005
1628988,Aaron Holiday,1610612745,HOU,G,29.0,34,31,0.397,0.53,2.26,0.234,0.356,-0.122
1642530,Yuki Kawamura,1610612741,CHI,G,24.0,4,3,0.333,1.25,2.25,0.556,0.355,0.2
1642869,Noah Penda,1610612753,ORL,G-F,21.0,38,32,0.341,0.87,2.24,0.388,0.355,0.033
1642353,Cam Christie,1610612746,LAC,G,20.0,35,31,0.473,0.8,2.23,0.359,0.37,-0.011
1628467,Maxi Kleber,1610612747,LAL,F,34.0,30,23,0.349,0.87,2.23,0.388,0.361,0.027
1629006,Josh Okogie,1610612745,HOU,G,27.0,54,47,0.345,0.81,2.22,0.367,0.351,0.016
1630811,Keaton Wallace,1610612737,ATL,G,27.0,37,30,0.456,0.84,2.22,0.378,0.345,0.033
1641738,Kobe Brown,1610612754,IND,F,26.0,37,29,0.477,1.0,2.22,0.451,0.35,0.101
1642348,Justin Edwards,1610612755,PHI,F,22.0,37,34,0.388,0.97,2.19,0.444,0.361,0.084
1631123,Jamaree Bouyea,1610612756,PHX,G,26.0,32,25,0.372,0.75,2.19,0.343,0.366,-0.023
1630214,Xavier Tillman,1610612766,CHA,F,27.0,17,9,0.463,0.82,2.18,0.378,0.359,0.02
1630538,Bones Hyland,1610612750,MIN,G,25.0,49,38,0.341,0.84,2.18,0.383,0.353,0.031
1629234,Drew Eubanks,1610612758,SAC,F-C,29.0,35,29,0.304,0.77,2.17,0.355,0.362,-0.007
201569,Eric Gordon,1610612755,PHI,G,37.0,6,5,0.565,1.0,2.17,0.462,0.335,0.127
1628396,Tony Bradley,1610612754,IND,C-F,28.0,32,26,0.399,0.88,2.16,0.406,0.357,0.048
1627780,Gary Payton II,1610612744,GSW,G,33.0,52,40,0.393,0.83,2.15,0.384,0.36,0.024
1630182,Josh Green,1610612766,CHA,G,25.0,37,34,0.434,0.46,2.14,0.215,0.362,-0.147
1631166,Drew Timme,1610612747,LAL,F,25.0,14,11,0.429,0.71,2.14,0.333,0.353,-0.02
1641747,DaRon Holmes II,1610612743,DEN,F,23.0,16,12,0.33,0.75,2.13,0.353,0.348,0.005
1630311,Pat Spencer,1610612744,GSW,G,29.0,37,30,0.301,0.73,2.11,0.346,0.364,-0.018
1626204,Larry Nance Jr.,1610612739,CLE,F-C,33.0,26,24,0.4,0.85,2.08,0.407,0.363,0.045
1642278,Tyler Kolek,1610612752,NYK,G,24.0,45,42,0.397,0.73,2.07,0.355,0.355,-0.001
1631248,Baylor Scheierman,1610612738,BOS,G,25.0,51,45,0.34,0.78,2.06,0.381,0.351,0.03
1629026,Kenrich Williams,1610612760,OKC,G-F,31.0,39,34,0.396,0.95,2.05,0.463,0.353,0.11
1631132,Christian Koloko,1610612737,ATL,C,25.0,21,18,0.234,0.62,2.05,0.302,0.338,-0.036
1642962,Drake Powell,1610612751,BKN,G-F,20.0,45,32,0.362,0.8,2.04,0.391,0.363,0.028
1641989,Elijah Harkless,1610612762,UTA,G,26.0,9,8,0.367,1.0,2.0,0.5,0.361,0.14
1641740,Jaylen Clark,1610612750,MIN,G,24.0,53,46,0.369,0.58,2.0,0.292,0.364,-0.072
1642854,Asa Newell,1610612737,ATL,F,20.0,36,28,0.358,0.75,2.0,0.375,0.351,0.024
1642873,Amari Williams,1610612738,BOS,F-C,24.0,11,11,0.449,0.64,2.0,0.318,0.342,-0.023
1641715,Cam Whitmore,1610612764,WAS,F,21.0,21,19,0.372,0.71,2.0,0.357,0.366,-0.008
1629021,Moritz Wagner,1610612753,ORL,F-C,28.0,17,16,0.42,1.06,2.0,0.529,0.35,0.18
1641755,Kevin McCullar Jr.,1610612752,NYK,G,24.0,11,10,0.431,0.73,2.0,0.364,0.358,0.005
200768,Kyle Lowry,1610612755,PHI,G,39.0,4,3,0.471,0.5,2.0,0.25,0.336,-0.086
1642884,Vladislav Goldin,1610612748,MIA,C,24.0,1,1,0.5,1.0,2.0,0.5,0.286,0.214
1642877,Micah Peavy,1610612740,NOP,G-F,24.0,45,37,0.418,0.64,1.98,0.326,0.354,-0.028
204456,T.J. McConnell,1610612754,IND,G,33.0,43,34,0.375,0.74,1.95,0.381,0.374,0.007
1631159,Leonard Miller,1610612741,CHI,F,22.0,16,14,0.477,0.63,1.94,0.323,0.367,-0.044
1630619,Moussa Cisse,1610612742,DAL,C,23.0,30,23,0.289,0.6,1.93,0.31,0.369,-0.059
1641871,Duop Reath,1610612757,POR,C,29.0,28,26,0.4,0.57,1.93,0.296,0.347,-0.051
1641763,Julian Phillips,1610612750,MIN,F,22.0,31,24,0.5,0.71,1.9,0.373,0.36,0.013
1631207,Dalen Terry,1610612755,PHI,F,23.0,32,24,0.373,0.75,1.88,0.4,0.357,0.043
1641752,Bobi Klintman,1610612765,DET,F,22.0,8,6,0.6,0.88,1.88,0.467,0.333,0.134
1628449,Chris Boucher,1610612738,BOS,F,33.0,8,7,0.306,0.5,1.88,0.267,0.342,-0.076
1642868,Carter Bryant,1610612759,SAS,F,20.0,45,34,0.412,0.62,1.87,0.333,0.336,-0.003
1629599,Amir Coffey,1610612756,PHX,G-F,28.0,30,21,0.475,0.73,1.87,0.393,0.353,0.039
203939,Dwight Powell,1610612742,DAL,F-C,34.0,39,28,0.237,0.67,1.85,0.361,0.359,0.002
1642905,Yang Hansen,1610612757,POR,C,20.0,35,22,0.348,0.71,1.83,0.391,0.358,0.033
1642261,Dalton Knecht,1610612747,LAL,F,24.0,36,27,0.375,0.72,1.83,0.394,0.362,0.032
101108,Chris Paul,1610612746,LAC,G,40.0,16,13,0.358,0.56,1.81,0.31,0.349,-0.038
1626145,Tyus Jones,1610612742,DAL,G,29.0,56,46,0.352,0.71,1.8,0.396,0.361,0.035
1628997,Caleb Martin,1610612742,DAL,F,30.0,49,39,0.287,0.59,1.8,0.33,0.369,-0.039
1631131,Oscar Tshiebwe,1610612762,UTA,F-C,26.0,5,4,0.409,1.0,1.8,0.556,0.367,0.188
1631111,Wendell Moore Jr.,1610612765,DET,G,24.0,5,3,0.375,0.0,1.8,0.0,0.354,-0.354
203967,Dario Saric,1610612758,SAC,F-C,31.0,5,5,0.375,0.4,1.8,0.222,0.316,-0.094
1631204,Marcus Sasser,1610612765,DET,G,25.0,14,11,0.424,0.71,1.79,0.4,0.336,0.064
203486,Mason Plumlee,1610612759,SAS,F-C,35.0,14,10,0.313,0.79,1.79,0.44,0.35,0.09
1629726,Garrison Mathews,1610612754,IND,G,29.0,14,11,0.342,0.5,1.79,0.28,0.354,-0.074
203991,Clint Capela,1610612745,HOU,C,31.0,52,44,0.293,0.46,1.77,0.261,0.352,-0.091
1631218,Trayce Jackson-Davis,1610612761,TOR,F,26.0,37,26,0.262,0.59,1.76,0.338,0.344,-0.006
1642880,Kam Jones,1610612754,IND,G,24.0,20,17,0.347,0.6,1.75,0.343,0.362,-0.019
1641725,Trey Alexander,1610612740,NOP,G,22.0,4,4,0.368,0.75,1.75,0.429,0.385,0.043
1628998,Cody Martin,1610612754,IND,F,30.0,4,3,0.333,0.25,1.75,0.143,0.374,-0.231
1627824,Guerschon Yabusele,1610612741,CHI,F,30.0,49,39,0.354,0.59,1.73,0.341,0.355,-0.014
1641712,Rayan Rupert,1610612763,MEM,G-F,21.0,47,37,0.379,0.6,1.7,0.35,0.354,-0.004
1642918,Alijah Martin,1610612761,TOR,G,24.0,10,7,0.354,0.5,1.7,0.294,0.345,-0.051
1642260,Nikola Topić,1610612760,OKC,G,20.0,3,3,0.333,0.33,1.67,0.2,0.392,-0.192
1642384,Isaiah Crawford,1610612745,HOU,F,24.0,3,2,0.5,0.0,1.67,0.0,0.381,-0.381
1642484,RayJ Dennis,1610612737,ATL,G,24.0,12,11,0.357,0.75,1.67,0.45,0.371,0.079
1630644,Mac McClung,1610612741,CHI,G,27.0,3,2,0.263,0.67,1.67,0.4,0.364,0.036
1630208,Nick Richards,1610612741,CHI,C,28.0,35,31,0.253,0.63,1.66,0.379,0.369,0.01
202685,Jonas Valančiūnas,1610612743,DEN,C,33.0,48,38,0.228,0.81,1.65,0.494,0.348,0.146
1626192,Pat Connaughton,1610612766,CHA,G,33.0,22,16,0.396,0.64,1.64,0.389,0.353,0.036
1628418,Thomas Bryant,1610612739,CLE,C-F,28.0,39,31,0.265,0.77,1.62,0.476,0.353,0.123
1642862,Liam McNeeley,1610612766,CHA,F,20.0,26,20,0.375,0.73,1.62,0.452,0.351,0.101
1631110,Jeremy Sochan,1610612752,NYK,F,22.0,31,25,0.307,0.71,1.61,0.44,0.345,0.095
1642066,Myron Gardner,1610612748,MIA,F,24.0,25,18,0.412,0.52,1.6,0.325,0.371,-0.046
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,38,28,0.311,0.5,1.58,0.317,0.353,-0.036
1642878,Tyrese Proctor,1610612739,CLE,G,21.0,36,27,0.372,0.44,1.53,0.291,0.347,-0.056
1631133,Jabari Walker,1610612755,PHI,F,23.0,49,37,0.352,0.47,1.53,0.307,0.356,-0.049
1643007,Taelon Peter,1610612754,IND,G,24.0,23,14,0.318,0.52,1.52,0.343,0.362,-0.02
1631104,Blake Wesley,1610612757,POR,G,22.0,16,12,0.387,0.44,1.5,0.292,0.365,-0.073
1630164,James Wiseman,1610612754,IND,C,24.0,4,3,0.24,0.25,1.5,0.167,0.387,-0.22
1631288,Jamal Cain,1610612753,ORL,F,26.0,16,14,0.358,0.44,1.5,0.292,0.361,-0.069
1628964,Mo Bamba,1610612762,UTA,C,27.0,2,2,0.3,0.5,1.5,0.333,0.343,-0.009
1642282,Hunter Sallis,1610612755,PHI,G,22.0,4,4,0.5,0.25,1.5,0.167,0.341,-0.175
1631205,Buddy Boeheim,1610612760,OKC,F,26.0,2,2,0.25,0.5,1.5,0.333,0.402,-0.069
1642910,John Tonje,1610612738,BOS,G,24.0,2,2,0.6,1.0,1.5,0.667,0.38,0.286
1630702,Jaden Hardy,1610612764,WAS,G,23.0,33,24,0.306,0.52,1.48,0.347,0.352,-0.005
1630587,Isaiah Livers,1610612756,PHX,F,27.0,31,24,0.357,0.42,1.48,0.283,0.363,-0.08
1642885,Mohamed Diawara,1610612752,NYK,F,20.0,41,31,0.458,0.51,1.46,0.35,0.349,0.001
203926,Doug McDermott,1610612758,SAC,F,34.0,11,8,0.333,0.36,1.45,0.25,0.369,-0.119
1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,22.0,31,20,0.238,0.55,1.39,0.395,0.362,0.034
201145,Jeff Green,1610612745,HOU,F,39.0,16,11,0.489,0.31,1.38,0.227,0.343,-0.115
1631103,Malaki Branham,1610612764,WAS,F,22.0,25,14,0.358,0.4,1.36,0.294,0.362,-0.068
1630322,Lindy Waters III,1610612759,SAS,F,28.0,24,18,0.533,0.5,1.33,0.375,0.348,0.027
1642853,Rasheer Fleming,1610612756,PHX,F,21.0,28,22,0.37,0.39,1.32,0.297,0.337,-0.04
1642352,Keshad Johnson,1610612748,MIA,F,24.0,16,12,0.333,0.38,1.31,0.286,0.352,-0.067
202687,Bismack Biyombo,1610612759,SAS,C,33.0,13,7,0.405,0.46,1.31,0.353,0.316,0.037
1642866,Joan Beringer,1610612750,MIN,F,19.0,27,21,0.313,0.41,1.3,0.314,0.345,-0.031
1641780,Johni Broome,1610612755,PHI,F,23.0,7,5,0.29,0.29,1.29,0.222,0.315,-0.093
1642265,Rob Dillingham,1610612741,CHI,G,21.0,40,25,0.3,0.35,1.28,0.275,0.344,-0.07
1642964,Brooks Barnhizer,1610612760,OKC,G,23.0,27,18,0.343,0.7,1.26,0.559,0.339,0.22
1642358,AJ Johnson,1610612742,DAL,G,21.0,27,18,0.378,0.52,1.26,0.412,0.364,0.047
1630256,Jae'Sean Tate,1610612745,HOU,F,30.0,28,19,0.31,0.29,1.25,0.229,0.355,-0.126
1642886,Koby Brea,1610612756,PHX,G,23.0,4,2,0.417,0.5,1.25,0.4,0.34,0.06
1631120,JD Davison,1610612745,HOU,G,23.0,20,12,0.338,0.45,1.25,0.36,0.348,0.012
1626166,Cameron Payne,1610612755,PHI,G,31.0,4,4,0.263,0.5,1.25,0.4,0.402,-0.002
1631116,Patrick Baldwin Jr.,1610612758,SAC,F,23.0,4,4,0.455,0.75,1.25,0.6,0.388,0.212
1642959,Chris Youngblood,1610612760,OKC,G,24.0,21,16,0.419,0.57,1.24,0.462,0.342,0.12
1631199,Ron Harper Jr.,1610612738,BOS,G-F,25.0,13,7,0.333,0.15,1.23,0.125,0.343,-0.218
1642939,Miles Kelly,1610612742,DAL,G,23.0,9,7,0.289,0.44,1.22,0.364,0.349,0.015
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,25.0,25,14,0.323,0.32,1.2,0.267,0.364,-0.097
1642938,Curtis Jones,1610612743,DEN,G,24.0,5,4,0.545,0.4,1.2,0.333,0.323,0.011
1642355,Bronny James,1610612747,LAL,G,21.0,24,18,0.389,0.29,1.17,0.25,0.344,-0.094
1628371,Jonathan Isaac,1610612753,ORL,F,28.0,43,30,0.292,0.35,1.16,0.3,0.358,-0.058
1641816,Hunter Tyson,1610612743,DEN,F,25.0,20,12,0.371,0.25,1.15,0.217,0.347,-0.129
1641810,Antonio Reeves,1610612766,CHA,G,25.0,7,4,0.471,0.43,1.14,0.375,0.357,0.018
1641998,Trey Jemison III,1610612752,NYK,C,26.0,7,5,0.32,0.14,1.14,0.125,0.31,-0.185
1642950,Lachlan Olbrich,1610612741,CHI,C,22.0,15,11,0.37,0.47,1.13,0.412,0.362,0.05
1642863,Khaman Maluach,1610612756,PHX,C,19.0,24,16,0.355,0.25,1.13,0.222,0.358,-0.136
1642357,David Jones Garcia,1610612759,SAS,G,24.0,8,4,0.29,0.5,1.13,0.444,0.371,0.074
1641724,Jett Howard,1610612753,ORL,G,22.0,34,23,0.309,0.44,1.12,0.395,0.368,0.027
1642419,Jamison Battle,1610612761,TOR,F,24.0,35,24,0.339,0.4,1.09,0.368,0.344,0.024
