CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FGM_LT_10,FGA_LT_10,LT_10_PCT,NS_LT_10_PCT,PLUSMINUS
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,26,24,0.458,2.12,3.96,0.534,0.587,-0.053
1642267,Bub Carrington,1610612764,WAS,G,20.0,58,56,0.43,2.41,3.95,0.611,0.588,0.023
1629652,Luguentz Dort,1610612760,OKC,G,26.0,50,48,0.353,2.16,3.92,0.551,0.589,-0.038
1641757,Jordan Miller,1610612746,LAC,G,26.0,36,34,0.467,2.28,3.92,0.582,0.582,-0.001
1630163,LaMelo Ball,1610612766,CHA,G,24.0,51,48,0.482,2.31,3.92,0.59,0.574,0.016
1641713,GG Jackson,1610612763,MEM,F,21.0,34,33,0.452,2.24,3.91,0.571,0.587,-0.016
1629631,De'Andre Hunter,1610612758,SAC,F-G,28.0,45,45,0.409,2.24,3.91,0.574,0.598,-0.024
1642268,Isaiah Collier,1610612762,UTA,G,21.0,51,51,0.41,2.55,3.9,0.653,0.597,0.056
1626181,Norman Powell,1610612748,MIA,G,32.0,48,47,0.451,2.4,3.9,0.615,0.594,0.021
203471,Dennis Schröder,1610612739,CLE,G,32.0,50,49,0.412,2.38,3.9,0.61,0.587,0.023
1627739,Kris Dunn,1610612746,LAC,G,31.0,58,56,0.371,2.17,3.88,0.56,0.588,-0.028
1631165,Keon Ellis,1610612739,CLE,G,26.0,52,48,0.464,2.23,3.83,0.583,0.591,-0.008
1642266,Ja'Kobe Walter,1610612761,TOR,G,21.0,49,49,0.472,2.2,3.82,0.578,0.589,-0.012
1631218,Trayce Jackson-Davis,1610612761,TOR,F,26.0,37,32,0.569,1.86,3.81,0.489,0.589,-0.1
1642262,Cody Williams,1610612762,UTA,F,21.0,43,39,0.482,2.09,3.81,0.549,0.587,-0.038
1629723,John Konchar,1610612762,UTA,G,29.0,35,35,0.516,2.37,3.8,0.624,0.589,0.035
1627741,Buddy Hield,1610612737,ATL,G,33.0,45,43,0.482,2.16,3.78,0.571,0.577,-0.007
1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,22.0,31,28,0.646,2.16,3.77,0.573,0.602,-0.029
1630619,Moussa Cisse,1610612742,DAL,C,23.0,30,29,0.562,2.1,3.77,0.558,0.596,-0.039
1641707,Taylor Hendricks,1610612763,MEM,F,22.0,40,39,0.484,2.2,3.75,0.587,0.595,-0.009
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,47,46,0.54,1.96,3.74,0.523,0.598,-0.075
1630208,Nick Richards,1610612741,CHI,C,28.0,35,31,0.572,2.43,3.74,0.649,0.609,0.04
1629684,Grant Williams,1610612766,CHA,F,27.0,19,19,0.394,1.89,3.74,0.507,0.585,-0.078
203924,Jerami Grant,1610612757,POR,F,31.0,45,43,0.396,2.24,3.73,0.601,0.587,0.014
202685,Jonas Valančiūnas,1610612743,DEN,C,33.0,48,46,0.517,2.06,3.73,0.553,0.591,-0.038
1630311,Pat Spencer,1610612744,GSW,G,29.0,37,37,0.533,2.08,3.73,0.558,0.579,-0.021
1641783,Tristan da Silva,1610612753,ORL,F,24.0,53,51,0.437,2.09,3.72,0.563,0.577,-0.013
1641775,Jordan Walsh,1610612738,BOS,G,21.0,51,47,0.496,1.98,3.71,0.534,0.577,-0.043
1630180,Saddiq Bey,1610612740,NOP,G-F,26.0,53,52,0.42,2.32,3.7,0.628,0.607,0.02
1631245,Quenton Jackson,1610612754,IND,G,27.0,27,24,0.446,2.07,3.7,0.56,0.591,-0.031
201950,Jrue Holiday,1610612757,POR,G,35.0,32,29,0.361,2.22,3.69,0.602,0.589,0.012
1630228,Jonathan Kuminga,1610612737,ATL,F,23.0,22,21,0.431,2.23,3.68,0.605,0.591,0.014
1630245,Ayo Dosunmu,1610612750,MIN,G,26.0,52,50,0.434,1.98,3.67,0.539,0.585,-0.045
1642354,KJ Simpson,1610612743,DEN,G,23.0,14,12,0.495,2.0,3.64,0.549,0.579,-0.03
1642954,Will Richard,1610612744,GSW,G,23.0,51,50,0.458,2.16,3.63,0.595,0.571,0.023
1629660,Ty Jerome,1610612763,MEM,G-F,28.0,8,8,0.453,1.88,3.63,0.517,0.617,-0.1
1642879,Ben Saraf,1610612751,BKN,G,19.0,23,23,0.509,2.7,3.61,0.747,0.575,0.172
1629234,Drew Eubanks,1610612758,SAC,F-C,29.0,35,33,0.504,2.2,3.6,0.611,0.619,-0.008
1629057,Robert Williams III,1610612757,POR,C-F,28.0,42,39,0.425,1.79,3.6,0.497,0.601,-0.104
1631169,Josh Minott,1610612751,BKN,F,23.0,34,31,0.475,1.91,3.59,0.533,0.594,-0.061
1630560,Cam Thomas,1610612749,MIL,G,24.0,32,29,0.504,2.44,3.59,0.678,0.594,0.084
1631250,Pete Nance,1610612749,MIL,F,26.0,19,16,0.523,2.11,3.58,0.588,0.556,0.033
1628378,Donovan Mitchell,1610612739,CLE,G,29.0,55,54,0.374,2.07,3.55,0.585,0.593,-0.009
1642346,Ryan Dunn,1610612756,PHX,F,23.0,53,48,0.452,1.87,3.55,0.527,0.588,-0.062
1627884,Derrick Jones Jr.,1610612746,LAC,F,29.0,26,26,0.379,1.81,3.54,0.511,0.6,-0.089
1630557,Corey Kispert,1610612737,ATL,F,26.0,40,40,0.434,1.98,3.53,0.56,0.587,-0.027
1642275,Tidjane Salaün,1610612766,CHA,F,20.0,34,32,0.494,1.82,3.5,0.521,0.569,-0.048
1631246,Vince Williams Jr.,1610612762,UTA,G,25.0,40,37,0.392,2.08,3.5,0.593,0.594,-0.001
1631205,Buddy Boeheim,1610612760,OKC,F,26.0,2,2,0.583,1.5,3.5,0.429,0.591,-0.162
1630164,James Wiseman,1610612754,IND,C,24.0,4,4,0.56,1.75,3.5,0.5,0.591,-0.091
1631214,Alondes Williams,1610612764,WAS,G,26.0,4,3,0.368,2.25,3.5,0.643,0.575,0.068
1630167,Obi Toppin,1610612754,IND,F,27.0,4,3,0.4,2.5,3.5,0.714,0.606,0.108
1641729,Brice Sensabaugh,1610612762,UTA,F,22.0,55,52,0.425,2.27,3.47,0.654,0.593,0.061
1630172,Patrick Williams,1610612741,CHI,F,24.0,55,51,0.47,2.13,3.47,0.613,0.593,0.019
1642383,Walter Clayton Jr.,1610612763,MEM,G,22.0,51,48,0.395,2.1,3.45,0.608,0.577,0.031
1629640,Keldon Johnson,1610612759,SAS,F-G,26.0,59,58,0.456,1.86,3.44,0.542,0.593,-0.051
1642272,Jared McCain,1610612760,OKC,G,22.0,45,41,0.491,2.09,3.44,0.606,0.578,0.028
1628366,Lonzo Ball,1610612739,CLE,G,28.0,35,33,0.421,1.69,3.43,0.492,0.591,-0.099
1628379,Luke Kennard,1610612747,LAL,G,29.0,53,50,0.468,2.09,3.42,0.613,0.578,0.035
203084,Harrison Barnes,1610612759,SAS,F,33.0,59,57,0.38,2.1,3.42,0.614,0.598,0.016
1629637,Jaxson Hayes,1610612747,LAL,C-F,25.0,48,41,0.41,2.0,3.42,0.585,0.593,-0.007
203501,Tim Hardaway Jr.,1610612743,DEN,G-F,33.0,59,54,0.369,2.2,3.41,0.647,0.582,0.065
1630696,Dru Smith,1610612748,MIA,G,28.0,58,56,0.437,1.81,3.38,0.536,0.581,-0.045
1642869,Noah Penda,1610612753,ORL,G-F,21.0,38,36,0.514,1.95,3.37,0.578,0.586,-0.008
1642461,Spencer Jones,1610612743,DEN,F,24.0,49,40,0.392,1.9,3.35,0.567,0.589,-0.022
1628370,Malik Monk,1610612758,SAC,G,28.0,48,45,0.467,2.17,3.35,0.646,0.571,0.075
1642844,Dylan Harper,1610612759,SAS,G,19.0,48,45,0.479,1.67,3.33,0.5,0.576,-0.076
1642933,Keshon Gilbert,1610612764,WAS,G,22.0,3,2,0.526,1.67,3.33,0.5,0.583,-0.083
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,28.0,47,44,0.363,2.09,3.32,0.628,0.593,0.035
1631093,Jaden Ivey,1610612741,CHI,G,24.0,37,35,0.492,2.03,3.32,0.61,0.573,0.037
1627747,Caris LeVert,1610612765,DET,G,31.0,41,40,0.424,1.9,3.32,0.574,0.586,-0.013
1642382,Branden Carlson,1610612760,OKC,C,26.0,32,26,0.486,1.69,3.31,0.509,0.587,-0.078
1628997,Caleb Martin,1610612742,DAL,F,30.0,49,46,0.524,1.82,3.29,0.553,0.586,-0.033
1630692,Jordan Goodwin,1610612756,PHX,G,27.0,54,51,0.437,2.02,3.28,0.616,0.585,0.031
203935,Marcus Smart,1610612747,LAL,G,31.0,48,45,0.344,1.98,3.27,0.605,0.58,0.025
1642914,Javon Small,1610612763,MEM,G,23.0,23,22,0.452,1.87,3.26,0.573,0.582,-0.008
1629013,Landry Shamet,1610612752,NYK,G,28.0,34,31,0.372,1.85,3.26,0.568,0.568,-0.001
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,48,45,0.511,1.92,3.25,0.59,0.593,-0.003
1628449,Chris Boucher,1610612738,BOS,F,33.0,8,8,0.531,1.5,3.25,0.462,0.585,-0.124
1626172,Kevon Looney,1610612740,NOP,F,30.0,18,16,0.414,2.28,3.22,0.707,0.62,0.087
1630538,Bones Hyland,1610612750,MIN,G,25.0,49,44,0.5,1.98,3.2,0.618,0.573,0.045
1630526,Jeremiah Robinson-Earl,1610612742,DAL,F,25.0,21,18,0.465,2.38,3.19,0.746,0.605,0.141
1629012,Collin Sexton,1610612741,CHI,G,27.0,50,48,0.416,1.9,3.18,0.597,0.587,0.011
1642920,Kobe Sanders,1610612746,LAC,G,23.0,48,45,0.436,1.75,3.17,0.553,0.586,-0.034
201144,Mike Conley,1610612750,MIN,G,38.0,46,43,0.446,1.87,3.17,0.589,0.582,0.007
1631342,Daeqwon Plowden,1610612758,SAC,G-F,27.0,12,10,0.475,1.83,3.17,0.579,0.596,-0.017
202691,Klay Thompson,1610612742,DAL,G,36.0,53,52,0.481,1.57,3.15,0.497,0.579,-0.082
1642860,Will Riley,1610612764,WAS,F,20.0,47,44,0.525,1.94,3.15,0.615,0.577,0.038
203903,Jordan Clarkson,1610612752,NYK,G,33.0,51,46,0.483,1.67,3.14,0.531,0.58,-0.049
1628418,Thomas Bryant,1610612739,CLE,C-F,28.0,39,33,0.513,1.79,3.13,0.574,0.595,-0.021
203937,Kyle Anderson,1610612763,MEM,F-G,32.0,24,22,0.403,2.46,3.13,0.787,0.586,0.201
1641747,DaRon Holmes II,1610612743,DEN,F,23.0,16,13,0.485,1.81,3.13,0.58,0.587,-0.007
1629750,Javonte Green,1610612765,DET,G,32.0,57,55,0.48,1.7,3.11,0.548,0.595,-0.047
1641767,Ben Sheppard,1610612754,IND,G,24.0,49,48,0.423,1.71,3.08,0.556,0.583,-0.026
1630264,Anthony Gill,1610612764,WAS,F,33.0,25,18,0.478,1.76,3.08,0.571,0.598,-0.026
201587,Nicolas Batum,1610612746,LAC,G-F,37.0,54,52,0.476,1.74,3.06,0.57,0.589,-0.019
1642349,Ajay Mitchell,1610612760,OKC,G,23.0,43,39,0.372,1.42,3.05,0.466,0.575,-0.109
203991,Clint Capela,1610612745,HOU,C,31.0,52,45,0.503,1.44,3.04,0.475,0.595,-0.121
1642948,Ryan Nembhard,1610612742,DAL,G,22.0,38,34,0.423,1.79,3.03,0.591,0.584,0.007
1631243,Mouhamed Gueye,1610612737,ATL,F,23.0,58,52,0.451,1.64,3.02,0.543,0.601,-0.059
1641842,Ronald Holland II,1610612765,DET,F,20.0,54,50,0.42,1.61,3.0,0.537,0.578,-0.041
1630544,Tre Mann,1610612766,CHA,G,25.0,38,34,0.479,2.0,3.0,0.667,0.587,0.08
1629634,Brandon Clarke,1610612763,MEM,F,29.0,2,2,0.857,1.5,3.0,0.5,0.588,-0.088
1642260,Nikola Topić,1610612760,OKC,G,20.0,3,3,0.6,1.33,3.0,0.444,0.568,-0.124
1641989,Elijah Harkless,1610612762,UTA,G,26.0,9,8,0.551,1.78,3.0,0.593,0.572,0.021
1642449,Tolu Smith,1610612765,DET,F,25.0,6,6,0.529,1.67,3.0,0.556,0.599,-0.044
1626166,Cameron Payne,1610612755,PHI,G,31.0,4,4,0.632,2.0,3.0,0.667,0.569,0.097
1630621,Hunter Dickinson,1610612740,NOP,C,25.0,1,1,0.375,2.0,3.0,0.667,0.584,0.082
1630198,Isaiah Joe,1610612760,OKC,G,26.0,52,48,0.381,1.79,2.98,0.6,0.586,0.014
1631248,Baylor Scheierman,1610612738,BOS,G,25.0,51,45,0.492,1.51,2.98,0.507,0.577,-0.071
1630631,Jose Alvarado,1610612752,NYK,G,27.0,49,43,0.393,2.0,2.96,0.676,0.594,0.082
1631323,Simone Fontecchio,1610612748,MIA,F,30.0,54,50,0.42,1.57,2.96,0.531,0.587,-0.056
1629006,Josh Okogie,1610612745,HOU,G,27.0,54,50,0.46,1.7,2.96,0.575,0.59,-0.015
1642880,Kam Jones,1610612754,IND,G,24.0,20,18,0.584,1.7,2.95,0.576,0.574,0.002
1631321,Sidy Cissoko,1610612757,POR,G,21.0,53,47,0.44,1.81,2.92,0.619,0.593,0.027
1642962,Drake Powell,1610612751,BKN,G-F,20.0,45,43,0.516,1.69,2.91,0.58,0.579,0.001
1631123,Jamaree Bouyea,1610612756,PHX,G,26.0,32,28,0.495,1.63,2.91,0.559,0.599,-0.04
1630534,Ochai Agbaji,1610612751,BKN,G,25.0,47,43,0.43,1.6,2.89,0.551,0.581,-0.029
1630570,Trendon Watford,1610612755,PHI,G-F,25.0,35,31,0.423,1.71,2.89,0.594,0.588,0.006
1631213,Tyrese Martin,1610612755,PHI,F,26.0,38,35,0.458,1.61,2.89,0.555,0.576,-0.021
1642450,Daniss Jenkins,1610612765,DET,G,24.0,46,37,0.446,1.78,2.87,0.621,0.58,0.041
1629018,Gary Trent Jr.,1610612749,MIL,G,27.0,46,42,0.425,1.7,2.85,0.595,0.583,0.013
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,37,33,0.495,1.89,2.81,0.673,0.584,0.089
1629726,Garrison Mathews,1610612754,IND,G,29.0,14,13,0.534,1.79,2.79,0.641,0.572,0.069
1630579,Jericho Sims,1610612749,MIL,C,27.0,41,37,0.438,1.63,2.78,0.588,0.605,-0.017
1631172,Ousmane Dieng,1610612749,MIL,F,22.0,35,29,0.458,1.46,2.77,0.526,0.575,-0.049
1642347,Jamal Shead,1610612761,TOR,G,23.0,59,53,0.367,1.85,2.75,0.673,0.573,0.1
1631115,Orlando Robinson,1610612753,ORL,C,25.0,4,3,0.647,2.25,2.75,0.818,0.503,0.315
1628396,Tony Bradley,1610612754,IND,C-F,28.0,32,29,0.509,1.44,2.75,0.523,0.602,-0.079
1628998,Cody Martin,1610612754,IND,F,30.0,4,3,0.524,1.25,2.75,0.455,0.575,-0.12
1627936,Alex Caruso,1610612760,OKC,G,32.0,40,36,0.37,1.55,2.75,0.564,0.595,-0.032
1628467,Maxi Kleber,1610612747,LAL,F,34.0,30,26,0.427,1.6,2.73,0.585,0.592,-0.006
1642269,Devin Carter,1610612758,SAC,G,23.0,22,19,0.411,2.0,2.73,0.733,0.582,0.151
1641780,Johni Broome,1610612755,PHI,F,23.0,7,7,0.613,1.86,2.71,0.684,0.587,0.098
1642864,Hugo González,1610612738,BOS,G,20.0,53,46,0.437,1.32,2.7,0.49,0.579,-0.09
1642854,Asa Newell,1610612737,ATL,F,20.0,36,33,0.483,1.5,2.69,0.557,0.587,-0.031
1627780,Gary Payton II,1610612744,GSW,G,33.0,52,48,0.488,1.48,2.67,0.554,0.59,-0.036
1630175,Cole Anthony,1610612749,MIL,G,25.0,33,29,0.407,1.67,2.67,0.625,0.58,0.045
1642348,Justin Edwards,1610612755,PHI,F,22.0,37,31,0.469,1.76,2.65,0.663,0.581,0.082
1631110,Jeremy Sochan,1610612752,NYK,F,22.0,31,21,0.503,1.55,2.65,0.585,0.59,-0.005
1629618,Jalen Pickett,1610612743,DEN,G,26.0,35,31,0.414,1.29,2.63,0.489,0.574,-0.085
1627752,Taurean Prince,1610612749,MIL,F,31.0,8,7,0.362,1.75,2.63,0.667,0.566,0.1
1631126,Caleb Love,1610612757,POR,G,24.0,43,40,0.409,1.74,2.63,0.664,0.583,0.081
1630702,Jaden Hardy,1610612764,WAS,G,23.0,33,30,0.538,1.48,2.61,0.57,0.582,-0.013
1643007,Taelon Peter,1610612754,IND,G,24.0,23,19,0.545,1.7,2.61,0.65,0.581,0.069
1627824,Guerschon Yabusele,1610612741,CHI,F,30.0,49,38,0.529,1.59,2.59,0.614,0.598,0.017
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,38,32,0.508,1.26,2.58,0.49,0.585,-0.095
1641711,Gradey Dick,1610612761,TOR,G-F,22.0,56,53,0.422,1.73,2.55,0.678,0.576,0.103
1630679,Ethan Thompson,1610612754,IND,G,26.0,20,17,0.386,1.35,2.55,0.529,0.55,-0.02
1641772,Nae'Qwan Tomlin,1610612739,CLE,F,25.0,47,39,0.398,1.3,2.53,0.513,0.592,-0.08
1630536,Sharife Cooper,1610612764,WAS,G,24.0,16,13,0.426,1.56,2.5,0.625,0.588,0.037
1641815,Isaiah Stevens,1610612758,SAC,G,25.0,2,2,0.5,2.5,2.5,1.0,0.572,0.428
1642402,Enrique Freeman,1610612750,MIN,F,25.0,2,2,0.833,1.5,2.5,0.6,0.467,0.133
203486,Mason Plumlee,1610612759,SAS,F-C,35.0,14,12,0.438,1.57,2.5,0.629,0.596,0.032
1628964,Mo Bamba,1610612762,UTA,C,27.0,2,2,0.5,1.0,2.5,0.4,0.525,-0.125
203552,Seth Curry,1610612744,GSW,G,35.0,2,1,0.417,2.0,2.5,0.8,0.572,0.228
1627827,Dorian Finney-Smith,1610612745,HOU,F,32.0,24,22,0.378,1.63,2.46,0.661,0.589,0.072
1641715,Cam Whitmore,1610612764,WAS,F,21.0,21,19,0.451,1.67,2.43,0.686,0.598,0.088
1626145,Tyus Jones,1610612742,DAL,G,29.0,56,50,0.47,1.66,2.41,0.689,0.573,0.116
1630592,Jalen Wilson,1610612751,BKN,F,25.0,37,31,0.452,1.51,2.41,0.629,0.576,0.053
1641733,Nick Smith Jr.,1610612747,LAL,G,21.0,22,20,0.473,1.59,2.41,0.66,0.604,0.056
1642866,Joan Beringer,1610612750,MIN,F,19.0,27,24,0.58,1.37,2.41,0.569,0.582,-0.013
203484,Kentavious Caldwell-Pope,1610612763,MEM,G,33.0,50,43,0.42,1.7,2.4,0.708,0.59,0.118
1628975,Jevon Carter,1610612753,ORL,G,30.0,25,22,0.423,1.32,2.4,0.55,0.568,-0.018
203967,Dario Saric,1610612758,SAC,F-C,31.0,5,5,0.5,1.6,2.4,0.667,0.58,0.086
1631131,Oscar Tshiebwe,1610612762,UTA,F-C,26.0,5,5,0.545,1.4,2.4,0.583,0.578,0.006
204456,T.J. McConnell,1610612754,IND,G,33.0,43,38,0.46,1.35,2.4,0.563,0.575,-0.012
1628420,Monte Morris,1610612754,IND,G,30.0,5,5,0.429,1.6,2.4,0.667,0.596,0.071
1631111,Wendell Moore Jr.,1610612765,DET,G,24.0,5,4,0.5,1.2,2.4,0.5,0.567,-0.067
1629216,Gabe Vincent,1610612737,ATL,G,29.0,33,31,0.351,1.55,2.39,0.646,0.58,0.066
1631207,Dalen Terry,1610612755,PHI,F,23.0,32,28,0.472,1.28,2.38,0.539,0.573,-0.034
1642265,Rob Dillingham,1610612741,CHI,G,21.0,40,36,0.553,1.43,2.35,0.606,0.583,0.023
1642955,Kadary Richmond,1610612764,WAS,G,24.0,3,3,0.35,1.33,2.33,0.571,0.572,-0.001
1642396,Blake Hinson,1610612762,UTA,F,26.0,3,3,0.389,1.67,2.33,0.714,0.569,0.145
1630165,Killian Hayes,1610612758,SAC,G,24.0,3,3,0.412,1.33,2.33,0.571,0.591,-0.019
1641809,Drew Peterson,1610612766,CHA,F,26.0,6,4,0.7,1.17,2.33,0.5,0.588,-0.088
1641871,Duop Reath,1610612757,POR,C,29.0,28,21,0.481,1.18,2.32,0.508,0.58,-0.072
1642261,Dalton Knecht,1610612747,LAL,F,24.0,36,30,0.472,1.36,2.31,0.59,0.581,0.009
1642352,Keshad Johnson,1610612748,MIA,F,24.0,16,13,0.587,1.0,2.31,0.432,0.583,-0.151
1641740,Jaylen Clark,1610612750,MIN,G,24.0,53,49,0.425,1.23,2.3,0.533,0.588,-0.056
203482,Kelly Olynyk,1610612759,SAS,F-C,34.0,31,25,0.378,1.39,2.29,0.606,0.598,0.008
1629026,Kenrich Williams,1610612760,OKC,G-F,31.0,39,34,0.441,1.31,2.28,0.573,0.598,-0.025
1631124,Julian Strawther,1610612743,DEN,G,23.0,33,28,0.426,1.3,2.27,0.573,0.584,-0.01
203926,Doug McDermott,1610612758,SAC,F,34.0,11,9,0.521,1.18,2.27,0.52,0.547,-0.027
1626204,Larry Nance Jr.,1610612739,CLE,F-C,33.0,26,21,0.437,1.54,2.27,0.678,0.603,0.075
101108,Chris Paul,1610612746,LAC,G,40.0,16,14,0.444,1.5,2.25,0.667,0.558,0.109
1630224,Jalen Green,1610612756,PHX,G,24.0,12,10,0.386,0.92,2.25,0.407,0.583,-0.175
1631102,TyTy Washington Jr.,1610612746,LAC,G,24.0,4,4,0.75,1.25,2.25,0.556,0.574,-0.019
1631133,Jabari Walker,1610612755,PHI,F,23.0,49,41,0.516,1.22,2.24,0.545,0.6,-0.055
1642939,Miles Kelly,1610612742,DAL,G,23.0,9,8,0.526,1.44,2.22,0.65,0.588,0.062
1631166,Drew Timme,1610612747,LAL,F,25.0,14,12,0.443,1.36,2.21,0.613,0.618,-0.005
1631247,Luke Travers,1610612739,CLE,F,24.0,11,10,0.727,1.0,2.18,0.458,0.587,-0.129
1628988,Aaron Holiday,1610612745,HOU,G,29.0,34,26,0.381,1.41,2.18,0.649,0.587,0.062
1642367,Jonathan Mogbo,1610612761,TOR,F,24.0,17,15,0.587,1.12,2.18,0.514,0.576,-0.062
1642484,RayJ Dennis,1610612737,ATL,G,24.0,12,9,0.464,1.5,2.17,0.692,0.575,0.117
1642278,Tyler Kolek,1610612752,NYK,G,24.0,45,38,0.415,1.22,2.16,0.567,0.568,-0.001
203914,Gary Harris,1610612749,MIL,G,31.0,39,30,0.361,1.36,2.15,0.631,0.585,0.046
1628371,Jonathan Isaac,1610612753,ORL,F,28.0,43,38,0.538,1.07,2.14,0.5,0.593,-0.093
1642877,Micah Peavy,1610612740,NOP,G-F,24.0,45,36,0.451,1.13,2.13,0.531,0.59,-0.059
1642862,Liam McNeeley,1610612766,CHA,F,20.0,26,24,0.491,1.23,2.12,0.582,0.593,-0.011
1642918,Alijah Martin,1610612761,TOR,G,24.0,10,6,0.438,1.4,2.1,0.667,0.595,0.071
1641712,Rayan Rupert,1610612763,MEM,G-F,21.0,47,36,0.464,1.21,2.09,0.582,0.575,0.007
1642873,Amari Williams,1610612738,BOS,F-C,24.0,11,9,0.469,0.82,2.09,0.391,0.602,-0.211
1641755,Kevin McCullar Jr.,1610612752,NYK,G,24.0,11,10,0.451,1.55,2.09,0.739,0.579,0.16
1630256,Jae'Sean Tate,1610612745,HOU,F,30.0,28,23,0.504,1.14,2.04,0.561,0.567,-0.005
1630587,Isaiah Livers,1610612756,PHX,F,27.0,31,26,0.488,1.23,2.03,0.603,0.58,0.023
1630182,Josh Green,1610612766,CHA,G,25.0,37,30,0.412,1.16,2.03,0.573,0.593,-0.02
1642905,Yang Hansen,1610612757,POR,C,20.0,35,30,0.386,1.03,2.03,0.507,0.595,-0.088
1631288,Jamal Cain,1610612753,ORL,F,26.0,16,11,0.478,1.13,2.0,0.563,0.562,0.001
1642884,Vladislav Goldin,1610612748,MIA,C,24.0,1,1,0.5,0.0,2.0,0.0,0.513,-0.513
1630811,Keaton Wallace,1610612737,ATL,G,27.0,37,31,0.394,1.19,1.92,0.62,0.58,0.04
1642878,Tyrese Proctor,1610612739,CLE,G,21.0,36,28,0.466,1.08,1.92,0.565,0.582,-0.017
1626192,Pat Connaughton,1610612766,CHA,G,33.0,22,16,0.462,1.0,1.91,0.524,0.582,-0.059
1629021,Moritz Wagner,1610612753,ORL,F-C,28.0,17,14,0.395,1.0,1.88,0.531,0.591,-0.06
1631104,Blake Wesley,1610612757,POR,G,22.0,16,14,0.484,1.25,1.88,0.667,0.576,0.091
1642357,David Jones Garcia,1610612759,SAS,G,24.0,8,7,0.484,0.75,1.88,0.4,0.533,-0.133
1641738,Kobe Brown,1610612754,IND,F,26.0,37,27,0.401,0.97,1.86,0.522,0.582,-0.06
1642859,Jase Richardson,1610612753,ORL,G,20.0,37,32,0.466,1.05,1.84,0.574,0.579,-0.005
1631120,JD Davison,1610612745,HOU,G,23.0,20,14,0.486,0.95,1.8,0.528,0.591,-0.063
1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,9,9,0.571,1.11,1.78,0.625,0.569,0.057
1642353,Cam Christie,1610612746,LAC,G,20.0,35,24,0.376,0.86,1.77,0.484,0.574,-0.09
1641724,Jett Howard,1610612753,ORL,G,22.0,34,28,0.488,1.0,1.76,0.567,0.58,-0.014
1643024,Chris Mañon,1610612747,LAL,G,24.0,4,3,0.7,1.25,1.75,0.714,0.588,0.126
1642868,Carter Bryant,1610612759,SAS,F,20.0,45,32,0.382,0.8,1.73,0.462,0.588,-0.127
1628502,Nigel Hayes-Davis,1610612756,PHX,F,31.0,18,12,0.596,0.94,1.72,0.548,0.608,-0.06
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,25.0,25,23,0.462,1.16,1.72,0.674,0.6,0.074
1631103,Malaki Branham,1610612764,WAS,F,22.0,25,20,0.453,1.08,1.72,0.628,0.579,0.049
1642066,Myron Gardner,1610612748,MIA,F,24.0,25,20,0.443,1.0,1.72,0.581,0.582,-0.001
1642853,Rasheer Fleming,1610612756,PHX,F,21.0,28,24,0.48,0.79,1.71,0.458,0.56,-0.101
1630214,Xavier Tillman,1610612766,CHA,F,27.0,17,15,0.363,1.06,1.71,0.621,0.578,0.043
1629599,Amir Coffey,1610612756,PHX,G-F,28.0,30,23,0.432,0.87,1.7,0.51,0.58,-0.07
1642950,Lachlan Olbrich,1610612741,CHI,C,22.0,15,12,0.543,1.13,1.67,0.68,0.603,0.077
203078,Bradley Beal,1610612746,LAC,G,32.0,6,4,0.27,1.17,1.67,0.7,0.573,0.127
1642368,N'Faly Dante,1610612737,ATL,C,24.0,3,2,0.625,0.33,1.67,0.2,0.55,-0.35
1629646,Charles Bassey,1610612755,PHI,C-F,25.0,3,3,0.5,0.67,1.67,0.4,0.623,-0.223
1642419,Jamison Battle,1610612761,TOR,F,24.0,35,29,0.518,0.89,1.66,0.534,0.592,-0.057
1631204,Marcus Sasser,1610612765,DET,G,25.0,14,9,0.39,0.93,1.64,0.565,0.588,-0.023
1642355,Bronny James,1610612747,LAL,G,21.0,24,18,0.542,1.17,1.63,0.718,0.592,0.126
1631199,Ron Harper Jr.,1610612738,BOS,G-F,25.0,13,10,0.438,0.69,1.62,0.429,0.548,-0.119
1641763,Julian Phillips,1610612750,MIN,F,22.0,31,25,0.424,0.81,1.61,0.5,0.562,-0.062
1641723,Kobe Bufkin,1610612747,LAL,G,22.0,5,4,0.5,1.2,1.6,0.75,0.593,0.157
1642863,Khaman Maluach,1610612756,PHX,C,19.0,24,16,0.5,0.88,1.58,0.553,0.595,-0.042
1631159,Leonard Miller,1610612741,CHI,F,22.0,16,13,0.385,1.06,1.56,0.68,0.568,0.112
1641816,Hunter Tyson,1610612743,DEN,F,25.0,20,13,0.484,0.85,1.5,0.567,0.601,-0.035
1642404,Chaz Lanier,1610612765,DET,G,24.0,12,10,0.514,0.42,1.5,0.278,0.574,-0.296
